261,284,83.6
262,145,96.8
263,142,45.1
264,597,64.9
265,84,97.9
266,287,62.7
267,574,96.8
268,960,88.0
269,185,96.8
270,53,61.6
271,338,47.3
272,160,28.6
273,179,67.1
274,579,48.4
275,252,51.7
276,638,9.9
277,468,72.6
278,444,30.8
279,918,46.2
280,312,83.6
281,844,25.3
282,558,74.8
283,673,77.0
284,800,56.1
285,8,85.8
286,954,95.7
287,857,53.9
288,705,100.1
289,582,60.5
290,264,103.4
291,60,42.9
292,504,17.6
293,754,72.6
294,955,64.9
295,867,80.3
296,42,31.9
297,353,11.0
298,580,92.4
299,922,46.2
300,805,51.7
301,183,57.2
302,10,84.7
303,994,23.1
304,682,55.0
305,322,90.2
306,698,72.6
307,745,100.1
308,34,86.9
309,735,27.5
310,214,13.2
311,337,83.6
312,840,101.2
313,328,66.0
314,37,73.7
315,839,53.9
316,569,7.7
317,100,95.7
318,695,13.2
319,69,24.2
320,911,14.3
321,534,20.9
322,87,97.9
323,115,84.7
324,287,23.1
325,957,40.7
326,569,39.6
327,115,41.8
328,98,72.6
329,719,73.7
330,594,92.4
331,637,5.5
332,939,19.8
333,324,53.9
334,188,19.8
335,408,60.5
336,450,44.0
337,238,48.4
338,918,81.4
339,766,42.9
340,127,83.6
341,614,86.9
342,830,102.3
343,563,68.2
344,442,106.7
345,410,45.1
346,893,97.9
347,814,7.7
348,219,74.8
349,742,20.9
350,913,88.0
351,670,82.5
352,43,75.9
353,370,36.3
354,182,110.0
355,444,59.4
356,167,18.7
357,469,103.4
358,475,86.9
359,361,40.7
360,917,12.1
361,655,39.6
362,979,23.1
363,348,19.8
364,273,73.7
365,382,46.2
366,553,90.2
367,714,100.1
368,655,103.4
369,496,52.8
370,954,19.8
371,627,23.1
372,25,27.5
373,355,44.0
374,148,40.7
375,794,89.1
376,357,46.2
377,699,9.9
378,252,8.8
379,217,12.1
380,363,73.7
381,621,88.0
382,635,73.7
383,457,39.6
384,439,45.1
385,322,53.9
386,393,81.4
387,751,56.1
388,231,53.9
389,533,57.2
390,523,92.4
391,679,9.9
392,605,77.0
393,462,49.5
394,829,100.1
395,94,106.7
396,712,70.4
397,361,17.6
398,173,104.5
399,767,82.5
400,862,61.6
401,807,45.1
402,270,40.7
403,508,78.1
404,341,22.0
405,315,79.2
406,517,30.8
407,711,107.8
408,190,92.4
409,40,13.2
410,113,106.7
411,392,20.9
412,237,67.1
413,850,69.3
414,993,72.6
415,473,22.0
416,585,49.5
417,991,96.8
418,193,47.3
419,108,6.6
420,287,84.7
421,303,93.5
422,888,26.4
423,252,94.6
424,774,88.0
425,710,47.3
426,237,78.1
427,488,42.9
428,983,108.9
429,71,40.7
430,23,105.6
431,507,53.9
432,157,28.6
433,983,55.0
434,925,44.0
435,735,100.1
436,28,6.6
437,188,80.3
438,651,35.2
439,672,18.7
440,659,49.5
441,147,30.8
442,300,83.6
443,848,7.7
444,67,31.9
445,531,83.6
446,294,9.9
447,580,68.2
448,514,39.6
449,706,47.3
450,675,40.7
451,30,50.6
452,214,12.1
453,713,9.9
454,75,108.9
455,19,71.5
456,849,27.5
457,134,6.6
458,884,47.3
459,238,42.9
460,552,36.3
461,852,90.2
462,617,49.5
463,845,19.8
464,998,25.3
465,332,91.3
466,803,94.6
467,108,13.2
468,724,55.0
469,655,73.7
470,647,5.5
471,983,85.8
472,822,9.9
473,231,77.0
474,345,82.5
475,161,96.8
476,631,24.2
477,269,28.6
478,846,66.0
479,750,82.5
480,22,28.6
481,868,93.5
482,115,110.0
483,19,29.7
484,74,100.1
485,371,86.9
486,602,105.6
487,521,66.0
488,275,37.4
489,781,78.1
490,3,33.0
491,751,77.0
492,668,63.8
493,455,50.6
494,154,110.0
495,636,110.0
496,832,78.1
497,318,102.3
498,988,44.0
499,650,99.0
500,805,60.5
501,746,51.7
502,57,51.7
503,127,101.2
504,494,79.2
505,280,61.6
506,878,104.5
507,451,101.2
508,687,106.7
509,884,40.7
510,656,20.9
511,136,33.0
512,769,57.2
513,700,108.9
514,431,110.0
515,916,56.1
516,899,93.5
517,909,44.0
518,644,79.2
519,746,89.1
520,356,90.2
521,8,38.5
522,970,64.9
523,835,6.6
524,548,73.7
525,864,60.5
526,649,20.9
527,927,15.4
528,395,78.1
529,557,58.3
530,437,28.6
531,926,31.9
532,920,6.6
533,828,62.7
534,924,95.7
535,423,47.3
536,174,58.3
537,800,90.2
538,327,5.5
539,418,94.6
540,87,49.5
541,757,12.1
542,747,86.9
543,883,59.4
544,721,6.6
545,420,20.9
546,177,14.3
547,438,31.9
548,658,24.2
549,230,106.7
550,188,20.9
551,740,64.9
552,961,27.5
553,318,45.1
554,982,22.0
555,497,23.1
556,332,52.8
557,327,61.6
558,267,101.2
559,504,30.8
560,997,25.3
561,56,89.1
562,75,68.2
563,887,77.0
564,878,67.1
565,73,108.9
566,998,57.2
567,198,55.0
568,777,51.7
569,69,88.0
570,478,73.7
571,597,30.8
572,84,50.6
573,499,41.8
574,394,28.6
575,168,85.8
576,15,56.1
577,576,73.7
578,922,74.8
579,440,49.5
580,381,96.8
581,508,26.4
582,505,24.2
583,47,27.5
584,778,72.6
585,231,12.1
586,726,7.7
587,763,108.9
588,501,23.1
589,702,56.1
590,728,103.4
591,717,26.4
592,655,20.9
593,135,53.9
594,211,5.5
595,513,81.4
596,139,95.7
597,928,31.9
598,258,81.4
599,641,9.9
600,998,52.8
601,430,35.2
602,725,9.9
603,810,17.6
604,702,95.7
605,346,105.6
606,639,51.7
607,12,26.4
608,993,75.9
609,225,5.5
610,540,66.0
611,159,61.6
612,777,102.3
613,482,25.3
614,234,20.9
615,686,15.4
616,977,83.6
617,904,81.4
618,590,80.3
619,574,97.9
620,610,50.6
621,590,53.9
622,32,95.7
623,490,40.7
624,917,61.6
625,260,67.1
626,279,66.0
627,998,97.9
628,268,8.8
629,567,71.5
630,862,51.7
631,788,8.8
632,180,22.0
633,420,34.1
634,787,53.9
635,141,103.4
636,229,46.2
637,801,69.3
638,818,15.4
639,689,83.6
640,351,29.7
641,930,75.9
642,65,82.5
643,618,55.0
644,796,41.8
645,196,92.4
646,318,31.9
647,973,93.5
648,512,104.5
649,351,26.4
650,258,100.1
651,147,97.9
652,762,86.9
653,48,64.9
654,72,8.8
655,354,48.4
656,146,55.0
657,796,22.0
658,677,20.9
659,758,58.3
660,502,56.1
661,581,6.6
662,441,97.9
663,194,33.0
664,224,5.5
665,482,67.1
666,356,22.0
667,229,104.5
668,42,34.1
669,244,66.0
670,597,90.2
671,924,97.9
672,503,78.1
673,729,14.3
674,928,13.2
675,128,53.9
676,247,96.8
677,584,106.7
678,735,20.9
679,414,45.1
680,429,36.3
681,261,50.6
682,630,56.1
683,428,16.5
684,450,50.6
685,782,28.6
686,51,40.7
687,966,99.0
688,456,35.2
689,345,46.2
690,235,9.9
691,695,19.8
692,561,74.8
693,429,67.1
694,233,107.8
695,480,100.1
696,91,17.6
697,927,25.3
698,716,22.0
699,127,92.4
700,789,11.0
701,942,83.6
702,28,85.8
703,220,7.7
704,77,11.0
705,539,82.5
706,618,20.9
707,516,26.4
708,812,56.1
709,558,48.4
710,205,68.2
711,638,89.1
712,766,9.9
713,729,31.9
714,887,104.5
715,297,39.6
716,774,17.6
717,95,44.0
718,440,14.3
719,831,102.3
720,758,33.0
721,640,23.1
722,332,47.3
723,679,88.0
724,900,101.2
725,532,95.7
726,623,74.8
727,819,18.7
728,219,36.3
729,967,31.9
730,775,80.3
731,443,15.4
732,299,95.7
733,812,44.0
734,297,22.0
735,893,103.4
736,336,81.4
737,765,18.7
738,478,38.5
739,296,108.9
740,44,7.7
741,770,92.4
742,22,97.9
743,232,106.7
744,767,7.7
745,92,36.3
746,179,58.3
747,77,35.2
748,208,103.4
749,633,63.8
750,710,44.0
751,310,25.3
752,154,96.8
753,172,7.7
754,246,36.3
755,867,61.6
756,827,77.0
757,974,91.3
758,559,102.3
759,134,55.0
760,34,7.7
761,331,73.7
762,373,40.7
763,741,75.9
764,37,41.8
765,261,75.9
766,856,94.6
767,133,44.0
768,540,80.3
769,842,69.3
770,212,99.0
771,351,70.4
772,248,73.7
773,88,91.3
774,728,25.3
775,317,64.9
776,742,11.0
777,37,49.5
778,928,94.6
779,949,104.5
780,421,103.4
781,451,26.4
782,195,77.0
783,391,26.4
784,428,48.4
785,45,13.2
786,558,8.8
787,591,84.7
788,129,103.4
789,684,12.1
790,681,19.8
791,214,99.0
792,488,104.5
793,490,26.4
794,960,35.2
795,713,108.9
796,916,66.0
797,18,11.0
798,212,44.0
799,995,67.1
800,627,107.8
801,515,36.3
802,119,102.3
803,187,78.1
804,502,28.6
805,216,8.8
806,751,61.6
807,756,84.7
808,161,94.6
809,123,64.9
810,681,26.4
811,267,11.0
812,930,55.0
813,136,91.3
814,39,44.0
815,21,107.8
816,614,34.1
817,182,96.8
818,53,72.6
819,452,79.2
820,124,35.2
821,34,83.6
822,170,88.0
823,303,28.6
824,24,5.5
825,65,57.2
826,940,45.1
827,56,36.3
828,745,55.0
829,707,60.5
830,554,85.8
831,888,71.5
832,765,110.0
833,852,71.5
834,46,11.0
835,798,89.1
836,421,35.2
837,986,25.3
838,15,31.9
839,945,35.2
840,317,68.2
841,26,42.9
842,185,47.3
843,314,94.6
844,347,41.8
845,324,74.8
846,526,102.3
847,765,7.7
848,189,33.0
849,134,16.5
850,438,80.3
851,418,70.4
852,208,22.0
853,5,49.5
854,6,49.5
855,829,96.8
856,929,56.1
857,516,45.1
858,207,23.1
859,788,45.1
860,511,34.1
861,756,29.7
862,21,5.5
863,609,15.4
864,919,20.9
865,792,97.9
866,574,24.2
867,608,26.4
868,133,89.1
869,864,5.5
870,544,79.2
871,270,49.5
872,722,25.3
873,718,46.2
874,628,94.6
875,491,37.4
876,217,92.4
877,681,52.8
878,580,68.2
879,311,17.6
880,437,94.6
881,117,37.4
882,21,64.9
883,396,93.5
884,721,53.9
885,67,89.1
886,945,30.8
887,832,47.3
888,51,11.0
889,512,75.9
890,632,69.3
891,735,85.8
892,853,33.0
893,421,36.3
894,444,39.6
895,786,73.7
896,643,31.9
897,148,108.9
898,652,18.7
899,274,83.6
900,708,17.6
901,66,53.9
902,83,110.0
903,863,29.7
904,663,63.8
905,171,48.4
906,824,80.3
907,264,92.4
908,594,88.0
909,628,57.2
910,683,106.7
911,685,7.7
912,451,101.2
913,572,56.1
914,868,33.0
915,188,97.9
916,305,70.4
917,283,38.5
918,462,108.9
919,822,70.4
920,61,64.9
921,529,6.6
922,459,88.0
923,356,107.8
924,679,78.1
925,463,46.2
926,9,86.9
927,655,31.9
928,23,47.3
929,625,22.0
930,341,72.6
931,525,37.4
932,998,74.8
933,534,82.5
934,280,26.4
935,29,16.5
936,263,33.0
937,827,89.1
938,637,20.9
939,183,42.9
940,524,89.1
941,756,45.1
942,405,11.0
943,931,75.9
944,184,61.6
945,373,95.7
946,946,105.6
947,567,25.3
948,79,83.6
949,506,18.7
950,372,18.7
951,569,94.6
952,681,14.3
953,559,61.6
954,544,22.0
955,612,8.8
956,675,53.9
957,859,71.5
958,833,94.6
959,971,82.5
960,501,20.9
961,430,38.5
962,14,105.6
963,869,108.9
964,347,56.1
965,38,50.6
966,845,64.9
967,539,20.9
968,121,70.4
969,132,31.9
970,581,52.8
971,888,24.2
972,546,64.9
973,972,84.7
974,947,64.9
975,260,80.3
976,771,31.9
977,772,107.8
978,258,83.6
979,87,7.7
980,575,26.4
981,358,12.1
982,88,63.8
983,934,72.6
984,623,93.5
985,105,100.1
986,499,8.8
987,817,17.6
988,909,5.5
989,527,110.0
990,426,40.7
991,20,29.7
992,10,78.1
993,632,58.3
994,578,83.6
995,993,41.8
996,206,106.7
997,677,18.7
998,413,106.7
999,647,39.6
1000,209,17.6
